Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC2,-498.3250108529505,1014.650021705901,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc2']","[-2.70645307e+01 -2.54724649e+01  1.76427442e+02 -8.15629211e+00
  4.17251952e-04 -3.64466575e+01 -3.20061860e+01 -4.58324214e+01
  3.94879223e+01]","[2.66348496e+01 2.69101403e+01 1.88246157e+02 6.41765312e+00
 3.70685541e-03 3.81588826e+01 3.23617690e+01 5.00183380e+01
 3.71670645e+01]",0.0007514362920691142,vgg16_image,images,17050306,1006.638090414373,8.011931291528072,0.018206699545035156,0.000618287704959848,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC3,-500.24689964766,1018.49379929532,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc3']","[-2.27163362e+00 -2.26067720e+00 -7.22507592e+00  3.41015758e+00
 -3.14844156e-03 -3.21010953e+00 -2.07808928e+00  2.77766572e+00
  6.82970721e+00]","[8.36270606e-01 1.43221880e+00 2.08889629e+01 2.43965330e+00
 4.72141941e-03 3.14027869e+00 1.37920601e+00 5.72955867e+00
 9.19769403e+00]",0.006123046865192779,vgg16_image,images,17050306,1006.638090414373,11.855708880946963,0.002664192043574213,9.04742334061847e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC1,-496.4955422295449,1012.99108445909,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc1']","[-5.88818799e+00 -6.90929901e+00  3.69019476e+01  1.66632066e+01
 -1.53713608e-02 -9.47963231e+00 -7.00112524e+00 -7.97615719e+00
  3.55061680e-02  1.38681590e+00]","[1.83756993e+00 2.52767525e+00 1.61530422e+01 6.02733817e+00
 7.08086334e-03 3.83462502e+00 2.58447109e+00 4.00437076e+00
 1.10152732e-02 1.03376504e+00]",0.0001065784350119018,vgg16_image,images,17050306,1006.638090414373,6.352994044716979,0.041731584185171616,0.0014171775255787374,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC2,-496.6077665186073,1013.215533037215,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc2']","[-5.36731022e+00 -5.86257768e+00  3.16905634e+01  1.12214351e+01
 -1.02164518e-02 -7.61992204e+00 -5.99146946e+00 -7.12191502e+00
  2.80202968e-02 -1.49411392e+00]","[1.93244673e+00 2.37388746e+00 1.64650448e+01 4.07033963e+00
 5.51256855e-03 3.48093556e+00 2.51900368e+00 4.32168607e+00
 8.89122100e-03 1.32651020e+00]",0.0001200439707103089,vgg16_image,images,17050306,1006.638090414373,6.577442622842,0.03730151593679832,0.0012667352818691057,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC3,-495.2685059619484,1010.537011923897,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc3']","[-4.81517643e+00 -5.29729907e+00  2.41386627e+01  1.26388881e+01
 -1.46855910e-02 -7.39477664e+00 -5.44729181e+00 -4.75438897e+00
  3.55596957e-02  2.22956124e+00]","[1.53135565e+00 2.18679556e+00 1.41041235e+01 4.62459298e+00
 8.17363291e-03 3.44253733e+00 2.23179008e+00 3.59307735e+00
 1.15033596e-02 1.34132511e+00]",2.917980403805413e-05,vgg16_image,images,17050306,1006.638090414373,3.8989215095240297,0.14235081289143736,0.00483414125575639,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC2,-498.3250108529505,1014.650021705901,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc2']","[-2.70645307e+01 -2.54724649e+01  1.76427442e+02 -8.15629211e+00
  4.17251952e-04 -3.64466575e+01 -3.20061860e+01 -4.58324214e+01
  3.94879223e+01  0.00000000e+00]","[1.08616682e+01 1.42925159e+01 6.16997304e+01 4.10757335e+01
 5.16784161e-03 2.04649793e+01 1.46331581e+01 1.14708534e+01
 1.71404266e+01 1.48633942e+00]",0.0007514362920691142,vgg16_image,images,17050306,1006.638090414373,8.011931291528072,0.018206699545035156,0.000618287704959848,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC3,-497.2715419828909,1014.543083965782,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc3']","[-1.97768195e+01 -2.49735779e+01  1.00291966e+02  6.54437154e+01
 -1.07820478e-03 -3.82675450e+01 -2.52277507e+01 -1.72739658e+01
 -2.75619569e+01 -4.62378810e+00]","[1.78854942e+01 2.32724003e+01 9.98125930e+01 6.07664541e+01
 5.82357365e-03 3.68784740e+01 2.36948629e+01 1.83874937e+01
 2.58708702e+01 4.53469608e+00]",0.0002431271319475296,vgg16_image,images,17050306,1006.638090414373,7.904993551409007,0.019206687069715164,0.000652246632556447,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2 and PC3,-498.3250108529505,1014.650021705901,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc2' 'sd.vgg16_image_pc3']","[-2.70645307e+01 -2.54724649e+01  1.76427442e+02 -8.15629211e+00
  4.17251952e-04 -3.64466575e+01 -3.20061860e+01 -4.58324214e+01
  3.94879223e+01  0.00000000e+00]","[1.55295167e+00 2.47738473e+00 8.87727970e+01 4.61698652e+00
 6.19110579e-03 8.80718161e+00 2.45429582e+00 2.45454246e+01
 1.08869888e+00 3.69143549e+01]",0.0007514362920691142,vgg16_image,images,17050306,1006.638090414373,8.011931291528072,0.018206699545035156,0.000618287704959848,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC2",-495.1326117958168,1012.265223591634,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc2']","[-2.84505176e+01 -3.46333735e+01  2.24367744e+02  7.71607323e+01
 -8.36329296e-02 -5.37281914e+01 -3.87013254e+01 -5.26166005e+01
  1.63196747e-01 -6.28971495e+00  7.69189600e+00]","[2.15005841e+01 2.71672263e+01 1.80517405e+02 6.01736341e+01
 6.98306778e-02 4.25420443e+01 3.04400337e+01 4.30593363e+01
 1.23102623e-01 4.94337013e+00 6.21539814e+00]",2.529385364434798e-05,vgg16_image,images,17050306,1006.638090414373,5.627133177261044,0.0599906484166142,0.002037243501317411,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC3",-495.2685059619484,1010.537011923897,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc3']","[-4.81517643e+00 -5.29729907e+00  2.41386627e+01  1.26388881e+01
 -1.46855910e-02 -7.39477664e+00 -5.44729181e+00 -4.75438897e+00
  3.55596957e-02  2.22956124e+00  0.00000000e+00]","[2.19539801e+00 3.04185749e+00 1.94158883e+01 7.09445767e+00
 8.74638415e-03 4.64284471e+00 3.11931448e+00 4.79419334e+00
 1.36637840e-02 1.11679231e+00 6.03930870e-01]",2.917980403805413e-05,vgg16_image,images,17050306,1006.638090414373,3.8989215095240297,0.14235081289143736,0.00483414125575639,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC2, and PC3",-494.1335390197702,1010.26707803954,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc2' 'sd.vgg16_image_pc3']","[-1.09375734e+01 -1.32655844e+01  6.94814510e+01  2.86207111e+01
 -3.99538951e-02 -2.06863990e+01 -1.44613592e+01 -1.51813375e+01
  7.16297009e-02  2.26533947e+00 -7.28226777e+00]","[6.82928550e+00 9.09353409e+00 5.35193460e+01 1.90204064e+01
 2.99872109e-02 1.47274519e+01 1.00656934e+01 1.26285611e+01
 4.22355582e-02 1.81783295e+00 5.52000099e+00]",8.870381477151e-06,vgg16_image,images,17050306,1006.638090414373,3.628987625167042,0.16292035575549882,0.005532669586936649,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"PC1, PC2, and PC3",-494.8311721313934,1011.662344262787,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc2' 'sd.vgg16_image_pc3']","[-8.05635622e+00 -8.79772120e+00  3.63735591e+01  2.24958023e+01
 -1.04229596e-03 -1.25806235e+01 -9.79535910e+00 -5.97038348e+00
  7.99056558e+00  3.00435800e+00 -8.37217946e-01]","[6.07172869e+00 7.50674291e+00 3.69481281e+01 2.02479596e+01
 5.16668862e-03 1.20520994e+01 8.62540407e+00 7.16671294e+00
 7.47392749e+00 2.85100436e+00 9.33943924e-01]",1.84284203091867e-05,vgg16_image,images,17050306,1006.638090414373,5.024253848413991,0.08109557154623302,0.0027539529989882494,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-493.3361352898709,1010.672270579742,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price'
 'sd.vgg16_image_pc1' 'sd.vgg16_image_pc2' 'sd.vgg16_image_pc3']","[-7.41804777e+00 -8.77742012e+00  4.55718316e+01  2.10334286e+01
 -1.87690551e-02 -1.28614071e+01 -9.04303354e+00 -9.66338789e+00
  4.41291257e-02 -2.33308026e+00 -2.21862975e-01 -2.01369815e+00]","[2.86092187e+00 3.90354409e+00 2.41450100e+01 8.99152343e+00
 1.06556374e-02 6.21543328e+00 4.04867206e+00 5.76329499e+00
 1.53413753e-02 1.67849047e+00 7.69950939e-01 1.43559491e+00]",3.855743636493617e-06,vgg16_image,images,17050306,1006.638090414373,4.03418016536898,0.13304204369807918,0.004518021493010492,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'price']","[-5.51031026e-02 -1.51534604e-01  1.30942466e+00 -1.36471256e-01
 -5.57075859e-02  1.67771970e+00 -4.48225828e-02  6.36133999e-04]","[0.32097434 0.33100893 0.25718114 0.34591337 0.4706124  0.2724499
 0.3787557  0.00206059]",0.0,vgg19_image,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit with PCs,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3']","[-2.20545249e+00 -1.16077043e+00  1.47262581e+00  3.39848445e+00
  6.36133999e-04 -1.55773854e+00  1.29043000e-01 -7.31701838e-01]","[0.33549814 0.26820496 0.70637864 1.91723694 0.00206059 0.68804761
 0.12313533 0.26420494]",1.0,vgg19_image,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price,-498.4363843143562,1014.872768628712,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price']","[-3.06367894 -0.83717406  5.56970259 -0.96901093 -0.00961485  0.26123415
 -0.92061991 -2.39838312  0.02498496]","[0.48231405 0.29430377 1.61154688 2.45077467 0.00459796 0.92675729
 0.39626555 0.65046727 0.00708474]",0.0008472489770473476,vgg19_image,images,17050306,1006.638090414373,8.234678214339056,0.016287796913434068,0.0005531230164780423,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1,-501.1048262820195,1020.209652564039,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc1']","[ 2.94712359e+00  1.64850847e+00 -2.06153283e+00 -6.49218938e+01
  1.40349831e-03 -2.38320252e+01 -2.74855682e-01  1.74061786e+00
  3.10674081e+01]","[5.31035680e+00 2.93100742e+00 3.05503203e+00 7.24005328e+01
 2.46353380e-03 2.57326848e+01 4.28163755e-01 2.38093432e+00
 3.37447417e+01]",0.01604554679542049,vgg19_image,images,17050306,1006.638090414373,13.571562149665965,0.0011297249591878976,3.8364726705374676e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2,-500.1893809699707,1018.378761939941,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc2']","[-4.16148819e+00 -9.04270245e-01  7.29069345e+00  2.82181661e+00
  5.68655491e-04 -8.68782140e-01 -9.71321283e-01 -3.21819964e+00
  2.41054509e+00]","[3.53974195e+00 5.57458765e-01 1.01705193e+01 2.07995502e+00
 2.14580879e-03 1.29040521e+00 1.79448431e+00 4.34298919e+00
 3.19510170e+00]",0.005744457468097897,vgg19_image,images,17050306,1006.638090414373,11.740671525568018,0.0028219256773086322,9.583076527816947e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC3,-499.2780360366062,1016.556072073212,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc3']","[-1.63037153e+01  4.99262882e-01 -1.49636693e+00 -1.01800155e+01
 -3.14372433e-03  4.04008506e+00 -4.09129970e-01 -2.03944464e+00
 -1.16270531e+01]","[1.58453576e+01 1.50852388e+00 3.38637023e+00 1.19332676e+01
 5.61978252e-03 4.90807931e+00 4.76212458e-01 1.77567509e+00
 1.19113063e+01]",0.002109815035043038,vgg19_image,images,17050306,1006.638090414373,9.91798165883904,0.007020008645310104,0.0002383949393667382,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC1,-495.4250208936116,1010.850041787223,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc1']","[-2.29318392e+00 -3.77293148e-01  4.61105729e+00 -1.54509237e+01
 -8.17843355e-03 -2.82259501e+00 -9.20817926e-01 -1.88032495e+00
 -2.87095011e-02 -6.37151435e+00]","[1.10323004e+00 6.73029650e-01 1.97462328e+00 1.08104771e+01
 5.19258089e-03 3.99039301e+00 4.50235330e-01 8.87314487e-01
 9.12223595e-03 5.38635958e+00]",3.440506809195899e-05,vgg19_image,images,17050306,1006.638090414373,4.211951372849967,0.1217268490762433,0.00413376482438124,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC2,-496.2607059923039,1012.521411984608,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc2']","[-5.59064666e+00 -3.76939378e-01  1.26413516e+01 -2.12500775e+00
 -1.11793382e-02  1.27015968e+00 -1.86530937e+00 -5.37723355e+00
  2.80851967e-02  3.03179878e+00]","[2.22857467e+00 4.67855375e-01 6.33958199e+00 3.04235013e+00
 5.64425385e-03 1.30376624e+00 9.65069269e-01 2.66240178e+00
 9.30525337e-03 1.98469292e+00]",8.311348145999157e-05,vgg19_image,images,17050306,1006.638090414373,5.883321570235012,0.052778002989808226,0.0017923067418241132,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC3,-497.9753173320173,1015.950634664035,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc3']","[-3.34289386 -0.81016331  5.78024459 -1.26230696 -0.01004363  0.40142107
 -1.00479855 -2.5395655   0.02678355  0.41955713]","[0.75851362 0.30109088 1.70429943 2.63426717 0.00488042 1.01016506
 0.42108275 0.71175416 0.00770513 0.52619956]",0.0005160119936107853,vgg19_image,images,17050306,1006.638090414373,9.312544249661983,0.009501818051615762,0.00032267557673195074,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC2,-499.1433185018002,1018.2866370036,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc1' 'sd.vgg19_image_pc2']","[-3.83610981e-01  1.29744066e+00  4.39290116e+00 -4.34155699e+01
  2.18541878e-03 -1.82815748e+01 -1.10823313e+00 -1.25457965e+00
 -2.55133461e+01 -3.08569694e+00]","[3.73527340e+00 2.24010372e+00 7.07589702e+00 4.08803740e+01
 2.57765751e-03 1.85498292e+01 1.31969202e+00 3.02102369e+00
 2.44712125e+01 3.12787931e+00]",0.001821851234518589,vgg19_image,images,17050306,1006.638090414373,11.648546589227067,0.0029549507509340576,0.00010034821047852196,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC3,-497.2605933147223,1014.521186629445,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc1' 'sd.vgg19_image_pc3']","[-3.70020033e+00 -2.62200816e-01 -1.07645545e+00 -1.99850354e+01
  1.80346690e-03 -4.67966720e+00 -5.47039245e-03 -2.01511568e-01
 -8.27596617e+00  2.76309814e+00]","[2.95941466e+00 8.48740106e-01 2.37156296e+00 1.81241322e+01
 4.13750896e-03 5.65374220e+00 2.18515634e-01 8.39504631e-01
 7.83709472e+00 2.54173664e+00]",0.0002403062253672709,vgg19_image,images,17050306,1006.638090414373,7.883096215071987,0.019418130110709763,0.0006594271010550296,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2 and PC3,-498.0718844667751,1016.14376893355,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3'
 'sd.vgg19_image_pc2' 'sd.vgg19_image_pc3']","[-1.81806928e+01  4.11001021e-02  4.39278824e+01  7.64558285e+00
  3.54653412e-04  6.02117697e-01 -6.56468578e+00 -1.88447992e+01
 -1.44909840e+01 -5.14676812e-01]","[1.58770573e+01 6.50470272e-01 4.03169244e+01 8.62642311e+00
 2.87692147e-03 1.28089658e+00 6.08602269e+00 1.71250160e+01
 1.32885467e+01 7.37471459e-01]",0.000572368806737613,vgg19_image,images,17050306,1006.638090414373,9.505678519176968,0.00862716563394432,0.0002929729480582586,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC2",-495.4250208936116,1010.850041787223,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc1' 'sd.vgg19_image_pc2']","[-2.29318392e+00 -3.77293148e-01  4.61105729e+00 -1.54509237e+01
 -8.17843355e-03 -2.82259501e+00 -9.20817926e-01 -1.88032495e+00
 -2.87095011e-02 -6.37151435e+00  0.00000000e+00]","[3.01822972e+00 1.70973374e+00 2.60286187e+00 3.19920695e+01
 6.21668929e-03 1.39378282e+01 5.17775243e-01 1.54023108e+00
 1.16098702e-02 1.75436957e+01 7.69829380e-01]",3.440506809195899e-05,vgg19_image,images,17050306,1006.638090414373,4.211951372849967,0.1217268490762433,0.00413376482438124,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC3",-495.4250208936116,1010.850041787223,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc1' 'sd.vgg19_image_pc3']","[-2.29318392e+00 -3.77293148e-01  4.61105729e+00 -1.54509237e+01
 -8.17843355e-03 -2.82259501e+00 -9.20817926e-01 -1.88032495e+00
 -2.87095011e-02 -6.37151435e+00  0.00000000e+00]","[3.16214764e+00 1.79361308e+00 2.64927051e+00 3.42522685e+01
 6.29226977e-03 1.47721187e+01 5.24631401e-01 1.59356960e+00
 1.20975479e-02 1.87000717e+01 5.56075787e-01]",3.440506809195899e-05,vgg19_image,images,17050306,1006.638090414373,4.211951372849967,0.1217268490762433,0.00413376482438124,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC2, and PC3",-495.9936532329721,1013.987306465944,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg19_image_pc1' 'vgg19_image_pc2' 'vgg19_image_pc3' 'sd.price'
 'sd.vgg19_image_pc2' 'sd.vgg19_image_pc3']","[-5.16340221e+00 -4.67648952e-01  1.12434941e+01 -2.92684578e+00
 -1.06626129e-02  1.42334292e+00 -1.68823346e+00 -4.81596714e+00
  2.81568647e-02 -2.47558909e+00 -2.01499471e-01]","[2.09577821e+00 4.49551561e-01 5.78412430e+00 3.23176300e+00
 5.59615851e-03 1.39987728e+00 9.36610249e-01 2.44640468e+00
 9.53814506e-03 1.80206490e+00 5.14246437e-01]",6.266952497224626e-05,vgg19_image,images,17050306,1006.638090414373,7.349216051571034,0.025359343783686095,0.0008611868630291491,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
